Serial,Aspect,Opinion(List)
922,车,超级难_不停车_只有当有_下车_才能_叫_到_真是_冷死冻死_没有_很小_高级_很小_不方正_是_三角形_躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,上海,不停车_只有当有_下车_才能_叫_到_真是_冷死冻死_没有_很小_高级_很小_不方正_是_三角形_躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,司机,不停车_只有当有_下车_才能_叫_到_真是_冷死冻死_没有_很小_高级_很小_不方正_是_三角形_躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,酒店,不停车_只有当有_下车_才能_叫_到_真是_冷死冻死_没有_很小_高级_很小_不方正_是_三角形_躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,附近,不停车_只有当有_下车_才能_叫_到_真是_冷死冻死_没有_很小_高级_很小_不方正_是_三角形_躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,乘客,下车_才能_叫_到_真是_冷死冻死_没有_很小_高级_很小_不方正_是_三角形_躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,位置,下车_才能_叫_到_真是_冷死冻死_没有_很小_高级_很小_不方正_是_三角形_躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,门口,真是_冷死冻死_没有_很小_高级_很小_不方正_是_三角形_躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,吹风,真是_冷死冻死_没有_很小_高级_很小_不方正_是_三角形_躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,大堂,没有_很小_高级_很小_不方正_是_三角形_躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,楼,没有_很小_高级_很小_不方正_是_三角形_躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,楼下,没有_很小_高级_很小_不方正_是_三角形_躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,停车场,很小_高级_很小_不方正_是_三角形_躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,地下室,很小_高级_很小_不方正_是_三角形_躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,停车场,很小_高级_很小_不方正_是_三角形_躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,大床,很小_不方正_是_三角形_躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,结构,躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,床,躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,着门,躺在_有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,床,有_不安全_就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,感觉,就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,开门,就看到_难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,人,难道携程_预订_只能_排_很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,房间,很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,房间,很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,设施,很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,设备,很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,三星,很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,晚,很划_不来_不会_再踏入_也会_说_不要_住_太低_
922,酒店,也会_说_不要_住_太低_
922,朋友,说_不要_住_太低_
922,上海,不要_住_太低_
922,酒店,太低_
922,性价比,太低_
923,房间,够大_很干净_靠街_还算_不错_住_服务_很好_让_拿_就拿来_很快_唯一_就是_不提供_就有_自动_还有_不能_延后_说_是_
923,隔音,还算_不错_住_服务_很好_让_拿_就拿来_很快_唯一_就是_不提供_就有_自动_还有_不能_延后_说_是_
923,效果,还算_不错_住_服务_很好_让_拿_就拿来_很快_唯一_就是_不提供_就有_自动_还有_不能_延后_说_是_
923,时候,服务_很好_让_拿_就拿来_很快_唯一_就是_不提供_就有_自动_还有_不能_延后_说_是_
923,态度,很好_让_拿_就拿来_很快_唯一_就是_不提供_就有_自动_还有_不能_延后_说_是_
923,吹风机,就拿来_很快_唯一_就是_不提供_就有_自动_还有_不能_延后_说_是_
923,茶叶,很快_唯一_就是_不提供_就有_自动_还有_不能_延后_说_是_
923,遗憾,就是_不提供_就有_自动_还有_不能_延后_说_是_
923,信用卡,就有_自动_还有_不能_延后_说_是_
923,消费,就有_自动_还有_不能_延后_说_是_
923,门口,就有_自动_还有_不能_延后_说_是_
923,提款机,还有_不能_延后_说_是_
923,退房,说_是_
923,计算机,
923,系统,
923,问题,
924,扬子岛,很好_逛_吃饭_很方便_就是_大_就是_美美_
924,酒店,很好_逛_吃饭_很方便_就是_大_就是_美美_
924,位置,很好_逛_吃饭_很方便_就是_大_就是_美美_
924,街,吃饭_很方便_就是_大_就是_美美_
924,购物,吃饭_很方便_就是_大_就是_美美_
924,娱乐,很方便_就是_大_就是_美美_
924,酒店,就是_大_就是_美美_
924,都会,就是_美美_
924,太平洋,就是_美美_
924,商场,就是_美美_
924,背后,就是_美美_
924,百货,
924,酒店,很不错_整洁_
924,装修,很不错_整洁_
924,干净,整洁_
924,价格,比较便宜_
924,酒店,不管是_服务_到位_甚至感觉_要_好_
924,扬子岛,不管是_服务_到位_甚至感觉_要_好_
924,环境,到位_甚至感觉_要_好_
924,五星,要_好_
924,级,要_好_
924,酒店,要_好_
924,扬子岛,没有尝试_不做_
924,健身,没有尝试_不做_
924,中心,没有尝试_不做_
924,娱乐,没有尝试_不做_
924,设施,没有尝试_不做_
924,评论,
925,房间,不好_
926,酒店,不算是_最新_很不错_
926,房间,很不错_
926,服务,很不错_
926,地理,打的_临街_那么方便_很热情_细致_周到_介绍_最合适_感觉_很好_
926,位置,打的_临街_那么方便_很热情_细致_周到_介绍_最合适_感觉_很好_
926,原因,打的_临街_那么方便_很热情_细致_周到_介绍_最合适_感觉_很好_
926,酒店,那么方便_很热情_细致_周到_介绍_最合适_感觉_很好_
926,酒店,很热情_细致_周到_介绍_最合适_感觉_很好_
926,服务员,很热情_细致_周到_介绍_最合适_感觉_很好_
926,门童,很热情_细致_周到_介绍_最合适_感觉_很好_
926,客户,介绍_最合适_感觉_很好_
926,出行,感觉_很好_
926,方式,感觉_很好_
926,线路,感觉_很好_
927,酒店,不错_很好_比较有_
927,服务,很好_比较有_
927,人员,很好_比较有_
927,礼貌,
927,清静,也算_方便_
927,交通,也算_方便_
927,缺点,是_狂慢_花掉_
927,退房,狂慢_花掉_
927,小时,
928,芙蓉,丽庭_都实惠_升级_入住_很大_该_有_都有_无可挑剔_
928,酒店,都实惠_升级_入住_很大_该_有_都有_无可挑剔_
928,房价,都实惠_升级_入住_很大_该_有_都有_无可挑剔_
928,成都,都实惠_升级_入住_很大_该_有_都有_无可挑剔_
928,四星,都实惠_升级_入住_很大_该_有_都有_无可挑剔_
928,行政,很大_该_有_都有_无可挑剔_
928,楼层,很大_该_有_都有_无可挑剔_
928,房间,很大_该_有_都有_无可挑剔_
928,文化,近_
928,特色,近_
928,文殊,近_
928,坊挺,近_
928,房间,都考虑_很好_给_很温馨_不错_反馈_尊敬_好_感谢_期待_再次光临_
928,细节,都考虑_很好_给_很温馨_不错_反馈_尊敬_好_感谢_期待_再次光临_
928,人,很温馨_不错_反馈_尊敬_好_感谢_期待_再次光临_
928,感觉,不错_反馈_尊敬_好_感谢_期待_再次光临_
928,宾馆,反馈_尊敬_好_感谢_期待_再次光临_
928,客人,好_感谢_期待_再次光临_
928,酒店,期待_再次光临_
928,关注,期待_再次光临_
928,支持,期待_再次光临_
928,工作,顺利_
929,酒店,还可以_都选择_遇到_不能_刷卡_感觉_是_节约_故意_有_很麻烦_下_回_不想_住_
929,经历,还可以_都选择_遇到_不能_刷卡_感觉_是_节约_故意_有_很麻烦_下_回_不想_住_
929,酒店,遇到_不能_刷卡_感觉_是_节约_故意_有_很麻烦_下_回_不想_住_
929,酒店,节约_故意_有_很麻烦_下_回_不想_住_
929,手续费,故意_有_很麻烦_下_回_不想_住_
929,现金,有_很麻烦_下_回_不想_住_
929,结余,很麻烦_下_回_不想_住_
930,酒店,很不错_很好_
930,性价,很好_
930,洛阳,繁华_休息_非常安静_睡_很饱_
930,路段,休息_非常安静_睡_很饱_
930,龙门,比较方便_有_乘坐_龙门_就可以_到达_
930,公交车,乘坐_龙门_就可以_到达_
930,出租车,龙门_就可以_到达_
931,火车站,长途_很近_打车_起价_就到_有_营业_点餐可_免费送_至_出_便是_是_
931,汽车站,很近_打车_起价_就到_有_营业_点餐可_免费送_至_出_便是_是_
931,楼下,有_营业_点餐可_免费送_至_出_便是_是_
931,麦当劳,点餐可_免费送_至_出_便是_是_
931,房间,出_便是_是_
931,大门,便是_是_
931,往左,便是_是_
931,平原,是_
931,商场,是_
931,对面,是_
931,影剧院,
932,餐厅,让_流连忘返_
932,人,流连忘返_
933,黑龙江,住_都是_做_觉得_没_大_比较_
933,时候,住_都是_做_觉得_没_大_比较_
933,晚,都是_做_觉得_没_大_比较_
933,评价,都是_做_觉得_没_大_比较_
933,齐齐哈尔本地,做_觉得_没_大_比较_
933,情况,做_觉得_没_大_比较_
933,办法,大_比较_
933,北京,大_比较_
933,上海,大_比较_
933,城市,比较_
933,级别,比较_
933,酒店,比较_
933,周边,还不错_随时有_等_还有_
933,环境,还不错_随时有_等_还有_
933,楼下,随时有_等_还有_
933,出租车,等_还有_
933,附近,还有_
933,商场,
933,超市,
933,服务,很好_主动热情_忘_服务_台_很主动_提醒_
933,雨伞,忘_服务_台_很主动_提醒_
933,电话,
933,噪音,偶尔能_听到_
933,走廊,偶尔能_听到_
933,服务台,偶尔能_听到_
933,电话,偶尔能_听到_
933,声,偶尔能_听到_
933,计算机,不知道_
933,网络,不知道_
933,情况,不知道_
933,火车,本来打算_延迟_主动给_延长_
933,时间,本来打算_延迟_主动给_延长_
933,问题,本来打算_延迟_主动给_延长_
933,退房,主动给_延长_
933,服务台,主动给_延长_
933,小时,
933,中央,还好_不知道_会_怎么样_热_很好_
933,空调,还好_不知道_会_怎么样_热_很好_
933,淋浴,热_很好_
933,水,很好_
934,导游,订_订_说_能_拿到_携程_给_太高_
934,携程,订_说_能_拿到_携程_给_太高_
934,便宜,说_能_拿到_携程_给_太高_
934,导游,说_能_拿到_携程_给_太高_
934,价格,携程_给_太高_
934,价格,太高_
935,夜,
935,总体,不错_特别是_对_是_也有_好_看_
935,感觉,不错_特别是_对_是_也有_好_看_
935,钟山,是_也有_好_看_
935,隔壁,是_也有_好_看_
935,南京,也有_好_看_
935,博物馆,也有_好_看_
935,东西,看_
935,楼下,什么淮扬_贵_也一般_
935,菜,贵_也一般_
935,餐厅,贵_也一般_
935,菜,也一般_
935,南京,都是_那么好_补充_记得_说_就是_上网_要_星级_没_那么小气_
935,感觉,都是_那么好_补充_记得_说_就是_上网_要_星级_没_那么小气_
935,评,记得_说_就是_上网_要_星级_没_那么小气_
935,缺点,就是_上网_要_星级_没_那么小气_
935,钱,星级_没_那么小气_
935,酒店,没_那么小气_
935,必要,那么小气_
936,酒店,很好_很干净_而且包括_也不错_想_很周到_
936,房间,很干净_而且包括_也不错_想_很周到_
936,卫浴,也不错_想_很周到_
936,设施,也不错_想_很周到_
936,酒店,还可以_接受_会_推荐_入住_
936,价钱,还可以_接受_会_推荐_入住_
936,携程,还可以_接受_会_推荐_入住_
936,朋友,入住_
937,酒店,应该_算是_被_携程_给_误导_把_放在_
937,选择,
937,位置,
937,酒店,介绍_加上_说明_紧邻_估计_全没_
937,坟场,估计_全没_
937,生意,全没_
937,丽悦,还有_真该_好好感谢_携程_
937,丽都,真该_好好感谢_携程_
938,友谊,优美_新鲜_还可_服务_比较到位_
938,宾馆,优美_新鲜_还可_服务_比较到位_
938,环境,优美_新鲜_还可_服务_比较到位_
938,空气,新鲜_还可_服务_比较到位_
938,硬件,还可_服务_比较到位_
938,设施,还可_服务_比较到位_
938,瓦西里,非常有_非常多_住_度假_
938,酒馆,非常有_非常多_住_度假_
938,俄式,非常有_非常多_住_度假_
938,大餐,非常有_非常多_住_度假_
938,特色,非常多_住_度假_
938,外国人,非常多_住_度假_
938,国外,度假_
938,宾馆,专用_一样_来_是_最好_下次来_还会_选择_
938,海水浴场,一样_来_是_最好_下次来_还会_选择_
938,路程,一样_来_是_最好_下次来_还会_选择_
938,宣传,一样_来_是_最好_下次来_还会_选择_
938,北戴河,是_最好_下次来_还会_选择_
938,环境,是_最好_下次来_还会_选择_
938,北戴河,还会_选择_
939,临沂,比较有_比较合格_
939,酒店,比较有_比较合格_
939,档次,比较合格_
939,外国,比较合格_
939,客人,比较合格_
939,服务,比较合格_
939,电视,比较单调_很少_
939,内容,比较单调_很少_
939,国外,很少_
939,频道,很少_
939,服务,不错_
939,态度,不错_
940,海景,不错_属于_最好_
940,威海,最好_
940,服务,还可以_没留下_特深刻_
940,印象,
940,房间,还不错_还差_
940,设施,还不错_还差_
940,新,还差_
940,蓝天,还差_
940,酒店,还差_
940,房间,很差_隔壁_入_住_开始_唱歌_后来打牌_听_很清楚_
940,隔音,很差_隔壁_入_住_开始_唱歌_后来打牌_听_很清楚_
940,人,开始_唱歌_后来打牌_听_很清楚_
941,酒店,看到_都有_觉得_不错_就订_
941,点评,都有_觉得_不错_就订_
941,回馈,觉得_不错_就订_
941,服务,不错_就订_
941,苏州,好找_花_打_才找到_
941,人,好找_花_打_才找到_
941,酒店,好找_花_打_才找到_
941,小时,打_才找到_
941,电话,才找到_
941,时候,下雨_主动拿_出来_接_给_不错_
941,服务生,主动拿_出来_接_给_不错_
941,伞,出来_接_给_不错_
941,印象,不错_
941,房间,才发现_小_不知道_有_没有_说_尚算_苗条_转_都会_碰到_可想_而知_小_成_
941,房间,小_不知道_有_没有_说_尚算_苗条_转_都会_碰到_可想_而知_小_成_
941,惊人,不知道_有_没有_说_尚算_苗条_转_都会_碰到_可想_而知_小_成_
941,衣橱,不知道_有_没有_说_尚算_苗条_转_都会_碰到_可想_而知_小_成_
941,卫生,不知道_有_没有_说_尚算_苗条_转_都会_碰到_可想_而知_小_成_
